RecordID,Quantity,Discount,Profit,ActualSales,PredictedSales,PredictionError,ErrorCategory,Region,Category,YearMonth
4683,9,0.2,86.3928,863.928,916.7744799999997,52.8464799999997,Normal Error,South,Technology,2016-12
4684,4,0.4,-56.448,241.92,291.5267799999997,49.6067799999997,Normal Error,East,Furniture,2016-08
4685,4,0.5,-81.94,163.88,198.14454499999997,34.26454499999997,Normal Error,East,Furniture,2016-08
4686,2,0.7,-2.7888,3.486,3.5906399999999987,0.10463999999999851,Normal Error,East,Office Supplies,2016-08
4687,7,0.2,-2.3814,10.584,14.908959999999995,4.3249599999999955,Normal Error,East,Office Supplies,2016-08
4688,9,0.0,123.4548,440.91,466.6538000000001,25.74380000000008,Normal Error,Central,Technology,2016-06
4689,5,0.7,-4.7625,5.715,5.752649999999994,0.037649999999993966,Normal Error,East,Office Supplies,2017-03
4690,2,0.2,10.3936,51.968,57.409119999999945,5.441119999999941,Normal Error,West,Furniture,2014-12
4691,3,0.2,21.5928,71.976,73.89351999999992,1.917519999999925,Normal Error,West,Technology,2014-12
4692,3,0.2,-42.4116,242.352,277.5032759999998,35.1512759999998,Normal Error,West,Furniture,2014-12
4693,5,0.2,77.672,221.92,291.62991999999963,69.70991999999964,Normal Error,West,Office Supplies,2014-12
4694,2,0.2,2.64,8.448,8.447999999999986,1.4210854715202004e-14,Normal Error,West,Office Supplies,2014-12
4695,4,0.0,14.4648,29.52,37.41399999999998,7.893999999999981,Normal Error,Central,Office Supplies,2015-12
4696,3,0.0,48.4704,302.94,243.36299999999977,59.577000000000226,Normal Error,Central,Furniture,2015-12
4697,2,0.0,38.4372,142.36,169.9787,27.61869999999999,Normal Error,Central,Furniture,2015-12
4698,9,0.0,136.665,546.66,538.2137000000008,8.446299999999155,Normal Error,Central,Furniture,2015-12
4699,3,0.0,14.8491,212.13,159.06409999999974,53.065900000000255,Normal Error,Central,Furniture,2015-12
4700,2,0.2,0.5904,5.248,5.247999999999995,5.329070518200751e-15,Normal Error,Central,Office Supplies,2017-05
4701,2,0.2,-14.8832,74.416,243.87607999999986,169.46007999999986,Normal Error,Central,Office Supplies,2017-05
4702,2,0.2,2.14,6.848,6.838079999999996,0.009920000000003704,Normal Error,Central,Office Supplies,2017-05
4703,1,0.6,-6.9965,7.996,9.020239999999994,1.0242399999999936,Normal Error,Central,Furniture,2017-05
4704,2,0.8,-19.602,8.712,9.644199999999998,0.9321999999999981,Normal Error,Central,Office Supplies,2016-06
4705,7,0.0,18.8993,65.17,47.81960000000004,17.350399999999965,Normal Error,East,Office Supplies,2016-05
4706,2,0.0,6.8714,14.62,14.61999999999997,2.842170943040401e-14,Normal Error,East,Office Supplies,2016-05
4707,4,0.0,17.324,173.24,127.61719999999995,45.622800000000055,Normal Error,East,Furniture,2016-05
4708,5,0.2,302.373,895.92,970.2008599999991,74.28085999999917,Normal Error,West,Office Supplies,2017-06
4709,3,0.0,39.213,130.71,113.50659999999989,17.203400000000116,Normal Error,West,Office Supplies,2017-06
4710,2,0.0,3.0368,11.68,9.718099999999986,1.9619000000000142,Normal Error,West,Office Supplies,2017-06
4711,3,0.0,22.4316,62.31,62.658100000000104,0.3481000000001018,Normal Error,West,Technology,2017-06
4712,1,0.7,-0.5964,0.852,1.0382100000000003,0.18621000000000032,Normal Error,East,Office Supplies,2014-03
4713,7,0.2,12.7008,36.288,36.288000000000004,7.105427357601002e-15,Normal Error,Central,Office Supplies,2014-12
4714,2,0.6,-74.9526,56.568,66.89296000000007,10.324960000000075,Normal Error,Central,Furniture,2014-12
4715,2,0.2,38.7792,344.704,337.84272000000055,6.861279999999454,Normal Error,West,Technology,2017-05
4716,2,0.2,20.1584,201.584,182.5149600000002,19.069039999999802,Normal Error,West,Technology,2015-05
4717,2,0.0,88.7332,521.96,453.8571999999998,68.10280000000023,Normal Error,West,Furniture,2017-12
4718,3,0.0,2.2194,8.22,11.69858000000001,3.4785800000000098,Normal Error,East,Office Supplies,2015-12
4719,7,0.0,21.7728,45.36,45.36000000000001,7.105427357601002e-15,Normal Error,West,Office Supplies,2015-10
4720,7,0.0,9.4717,947.17,573.0547999999994,374.1152000000005,Normal Error,West,Office Supplies,2015-04
4721,2,0.0,27.882,61.96,61.985800000000026,0.025800000000025136,Normal Error,West,Office Supplies,2015-04
4722,3,0.5,-209.7693,268.935,340.43690000000055,71.50190000000055,Normal Error,Central,Furniture,2014-06
4723,1,0.0,2.9562,7.58,8.128800000000014,0.5488000000000142,Normal Error,West,Office Supplies,2017-09
4724,3,0.0,7.2177,14.73,19.253600000000016,4.523600000000016,Normal Error,South,Office Supplies,2016-05
4725,2,0.7,-6.9216,9.888,10.378530000000005,0.490530000000005,Normal Error,South,Office Supplies,2016-11
4726,3,0.2,50.3658,671.544,564.8631200000007,106.68087999999932,Normal Error,South,Office Supplies,2016-11
4727,4,0.0,55.896,1117.92,927.6152999999991,190.30470000000093,Normal Error,East,Office Supplies,2014-11
4728,3,0.2,-37.9434,275.952,256.14427,19.807729999999992,Normal Error,East,Furniture,2014-11
4729,7,0.2,46.179,123.144,129.06816000000015,5.924160000000143,Normal Error,West,Office Supplies,2014-11
4730,3,0.2,3.3099,15.576,14.923720000000005,0.6522799999999958,Normal Error,Central,Technology,2016-07
4731,6,0.0,99.9408,212.64,228.5798999999997,15.93989999999971,Normal Error,West,Office Supplies,2015-03
4732,3,0.0,4.5402,9.87,9.754400000000015,0.1155999999999846,Normal Error,West,Office Supplies,2015-03
4733,3,0.0,20.7675,53.25,55.955600000000004,2.705600000000004,Normal Error,West,Technology,2015-03
4734,3,0.0,9.5616,19.92,55.05870000000004,35.138700000000036,Normal Error,West,Furniture,2015-03
4735,3,0.1,146.388,658.746,752.4332099999998,93.68720999999982,Normal Error,East,Furniture,2016-04
4736,2,0.0,3.8822,8.26,9.921799999999994,1.6617999999999942,Normal Error,East,Office Supplies,2015-06
4737,2,0.0,13.428,29.84,30.57620000000002,0.7362000000000215,Normal Error,East,Office Supplies,2015-06
4738,2,0.0,14.9556,67.98,59.39789999999989,8.58210000000011,Normal Error,East,Technology,2015-06
4739,2,0.0,28.0876,61.06,60.94500000000007,0.11499999999993094,Normal Error,West,Office Supplies,2015-02
4740,1,0.2,-0.8886,35.544,42.940560000000005,7.396560000000008,Normal Error,West,Furniture,2015-02
4741,2,0.0,4.5816,9.96,10.409800000000011,0.4498000000000104,Normal Error,West,Office Supplies,2017-11
4742,3,0.0,2.3025,9.21,17.163420000000016,7.9534200000000155,Normal Error,West,Office Supplies,2017-11
4743,3,0.0,8.0997,27.93,35.34679999999995,7.416799999999952,Normal Error,West,Office Supplies,2017-11
4744,2,0.0,2.528,7.9,9.730759999999984,1.8307599999999837,Normal Error,Central,Office Supplies,2017-03
4745,4,0.0,57.5016,221.16,214.85259999999982,6.307400000000172,Normal Error,Central,Office Supplies,2017-03
4746,2,0.0,62.7004,127.96,144.7278999999997,16.7678999999997,Normal Error,Central,Office Supplies,2017-03
4747,3,0.0,9.1581,18.69,31.361300000000025,12.671300000000024,Normal Error,Central,Office Supplies,2017-03
4748,3,0.0,7.605,25.35,22.65409999999997,2.69590000000003,Normal Error,West,Office Supplies,2016-03
4749,3,0.0,11.9952,35.28,37.476400000000076,2.196400000000075,Normal Error,West,Furniture,2016-03
4750,5,0.0,16.032,33.4,34.14000000000006,0.7400000000000588,Normal Error,West,Office Supplies,2016-12
4751,3,0.2,62.82,837.6,582.6039599999995,254.99604000000056,Normal Error,West,Technology,2016-10
4752,3,0.2,-9.153,40.68,47.12096,6.440959999999997,Normal Error,South,Technology,2016-12
4753,2,0.2,-23.5764,209.568,224.26789999999968,14.699899999999673,Normal Error,South,Furniture,2017-11
4754,4,0.2,6.4308,22.368,23.574159999999992,1.2061599999999935,Normal Error,Central,Technology,2015-12
4755,2,0.7,-2.588,3.882,3.7567200000000036,0.1252799999999965,Normal Error,South,Office Supplies,2017-02
4756,3,0.2,40.3536,115.296,138.77078000000017,23.474780000000166,Normal Error,South,Office Supplies,2017-02
4757,2,0.7,-1.5264,1.908,2.003969999999998,0.09596999999999811,Normal Error,East,Office Supplies,2017-09
4758,7,0.8,-69.3952,43.372,42.89957999999997,0.47242000000002804,Normal Error,Central,Office Supplies,2017-04
4759,4,0.0,219.5088,783.96,748.3463000000002,35.61369999999988,Normal Error,East,Technology,2014-11
4760,2,0.2,18.336,48.896,133.79224000000008,84.89624000000008,Normal Error,East,Office Supplies,2014-11
4761,2,0.2,2.8478,7.856,25.34340000000001,17.487400000000008,Normal Error,East,Office Supplies,2014-11
4762,2,0.2,1.9926,5.904,5.903999999999997,2.6645352591003757e-15,Normal Error,East,Office Supplies,2016-12
4763,2,0.2,1.0284,13.712,30.27888,16.56688,Normal Error,East,Office Supplies,2016-12
4764,3,0.0,85.9818,182.94,190.05639999999997,7.11639999999997,Normal Error,West,Office Supplies,2014-09
4765,4,0.0,9.9936,27.76,113.80610000000011,86.04610000000011,Normal Error,West,Office Supplies,2017-11
4766,1,0.0,7.5371,25.99,26.66739999999995,0.6773999999999525,Normal Error,East,Office Supplies,2015-04
4767,5,0.2,29.799,113.52,105.38456000000016,8.135439999999832,Normal Error,Central,Technology,2015-03
4768,3,0.2,22.4925,359.88,135.96240000000003,223.91759999999996,Normal Error,Central,Technology,2015-03
4769,4,0.2,9.1872,25.344,56.77737999999996,31.433379999999957,Normal Error,South,Office Supplies,2017-06
4770,3,0.2,4.1832,11.952,16.947999999999993,4.995999999999993,Normal Error,West,Office Supplies,2016-09
4771,3,0.0,1.872,6.24,7.409940000000002,1.1699400000000022,Normal Error,West,Office Supplies,2016-09
4772,8,0.2,83.5128,742.336,559.1455200000004,183.19047999999964,Normal Error,West,Technology,2014-10
4773,1,0.6,-4.04,6.464,6.882030000000002,0.4180300000000017,Normal Error,Central,Furniture,2017-11
4774,5,0.2,4.176,11.52,14.233279999999988,2.7132799999999886,Normal Error,Central,Office Supplies,2017-11
4775,2,0.2,16.6788,222.384,205.19471999999973,17.189280000000252,Normal Error,Central,Technology,2017-11
4776,4,0.0,6.0736,23.36,20.64529999999996,2.7147000000000396,Normal Error,West,Office Supplies,2017-11
4777,3,0.0,4.0749,8.67,14.800160000000005,6.130160000000005,Normal Error,East,Office Supplies,2016-02
4778,3,0.0,6.6846,25.71,64.58771999999998,38.877719999999975,Normal Error,East,Office Supplies,2016-02
4779,7,0.0,33.3102,100.94,458.7706000000006,357.83060000000063,Normal Error,East,Office Supplies,2017-11
4780,1,0.1,10.647,63.882,171.53476000000003,107.65276000000003,Normal Error,East,Furniture,2014-07
4781,4,0.3,0.0,683.144,471.6514443333336,211.49255566666642,Normal Error,Central,Furniture,2014-11
4782,3,0.8,-2.214,1.476,1.4298399999999993,0.046160000000000645,Normal Error,Central,Office Supplies,2014-11
4783,7,0.2,3.5623,40.712,43.07776000000004,2.365760000000037,Normal Error,Central,Office Supplies,2014-11
4784,5,0.0,137.151,279.9,287.2180000000004,7.318000000000438,Normal Error,Central,Office Supplies,2017-01
4785,5,0.2,1.148,13.12,15.25025999999999,2.130259999999991,Normal Error,West,Office Supplies,2015-12
4786,4,0.7,-143.7904,69.576,100.83644999999991,31.26044999999992,Normal Error,West,Furniture,2015-12
4787,3,0.2,0.4752,4.224,7.148160000000003,2.924160000000003,Normal Error,West,Office Supplies,2015-12
4788,4,0.2,-6.534,58.08,334.99437999999975,276.91437999999977,Normal Error,West,Technology,2015-12
4789,9,0.2,15.0696,52.416,49.64568000000006,2.770319999999934,Normal Error,West,Furniture,2015-12
4790,5,0.2,10.984,54.92,149.85971999999998,94.93971999999998,Normal Error,West,Furniture,2015-12
4791,5,0.5,-248.166,364.95,401.1457699999999,36.195769999999925,Normal Error,West,Furniture,2015-12
4792,3,0.2,28.7064,85.056,92.45927999999986,7.403279999999867,Normal Error,West,Office Supplies,2015-12
4793,3,0.2,9.6936,27.696,32.13053999999996,4.434539999999959,Normal Error,West,Office Supplies,2015-12
4794,4,0.0,11.232,24.96,25.82780000000002,0.8678000000000203,Normal Error,East,Office Supplies,2015-06
4795,1,0.0,18.1146,43.13,64.57899999999995,21.44899999999995,Normal Error,West,Furniture,2015-03
4796,3,0.0,2.7072,5.64,46.078499999999956,40.438499999999955,Normal Error,South,Office Supplies,2015-08
4797,3,0.7,-44.1462,57.582,61.45841000000003,3.8764100000000283,Normal Error,South,Office Supplies,2016-05
4798,6,0.2,10.8864,31.104,31.103999999999957,4.263256414560601e-14,Normal Error,South,Office Supplies,2016-05
4799,3,0.2,8.3028,30.192,33.74288,3.5508799999999994,Normal Error,South,Furniture,2016-05
4800,5,0.2,4.36,43.6,47.12543999999999,3.525439999999989,Normal Error,South,Technology,2016-05
4801,2,0.2,0.4172,4.768,4.205759999999991,0.562240000000009,Normal Error,South,Office Supplies,2016-05
4802,2,0.7,-7.612,10.38,10.290299999999995,0.08970000000000589,Normal Error,South,Office Supplies,2016-05
4803,8,0.7,-9.8208,13.392,13.072410000000023,0.3195899999999767,Normal Error,South,Office Supplies,2016-05
4804,1,0.4,-7.2589,39.594,43.45436000000002,3.8603600000000213,Normal Error,East,Technology,2017-07
4805,9,0.2,19.3392,91.008,103.5754399999999,12.567439999999905,Normal Error,East,Furniture,2017-07
4806,2,0.0,18.2112,37.94,37.94000000000005,4.973799150320701e-14,Normal Error,West,Office Supplies,2015-11
4807,10,0.0,19.26,42.8,45.658700000000046,2.8587000000000486,Normal Error,West,Office Supplies,2015-11
4808,3,0.0,10.089,33.63,36.28920000000007,2.6592000000000695,Normal Error,West,Office Supplies,2015-11
4809,3,0.2,21.1977,62.808,196.20253999999989,133.3945399999999,Normal Error,East,Office Supplies,2014-11
4810,4,0.0,91.9508,195.64,199.94579999999974,4.305799999999749,Normal Error,Central,Office Supplies,2015-12
4811,2,0.0,71.97,239.9,250.02330000000018,10.123300000000171,Normal Error,Central,Technology,2015-12
4812,3,0.3,-21.7176,380.058,347.4117800000003,32.64621999999969,Normal Error,East,Furniture,2016-11
4813,4,0.4,179.9964,1199.976,1209.8953499999986,9.91934999999853,Normal Error,East,Technology,2016-11
4814,3,0.2,9.7152,48.576,35.29283999999996,13.283160000000038,Normal Error,East,Furniture,2016-11
4815,3,0.0,8.073,17.94,18.202400000000036,0.26240000000003505,Normal Error,West,Office Supplies,2016-05
4816,3,0.2,6.1641,18.264,28.203120000000002,9.939120000000003,Normal Error,East,Office Supplies,2014-12
4817,2,0.2,5.6316,34.656,35.03831999999998,0.3823199999999787,Normal Error,East,Office Supplies,2014-12
4818,2,0.2,8.1552,81.552,84.18687999999995,2.6348799999999386,Normal Error,East,Office Supplies,2014-12
4819,4,0.2,-42.588,227.136,235.97299199999986,8.836991999999867,Normal Error,East,Office Supplies,2014-12
4820,2,0.0,5.0764,10.36,16.738300000000024,6.378300000000024,Normal Error,East,Office Supplies,2017-06
4821,8,0.8,-1181.2824,463.248,863.58513,400.33713000000006,Normal Error,Central,Office Supplies,2015-04
4822,6,0.2,47.994,383.952,306.3158400000002,77.63615999999979,Normal Error,Central,Technology,2015-04
4823,6,0.7,-35.8848,44.856,47.357729999999975,2.5017299999999736,Normal Error,West,Office Supplies,2016-07
4824,7,0.7,-24.276,30.345,32.87697,2.531970000000001,Normal Error,East,Technology,2016-11
4825,3,0.3,-9.111,127.554,180.16348000000008,52.609480000000076,Normal Error,East,Furniture,2016-11
4826,3,0.2,15.5904,77.952,118.6431600000001,40.691160000000096,Normal Error,East,Furniture,2016-11
4827,4,0.2,4.9056,14.016,36.34646000000003,22.33046000000003,Normal Error,West,Office Supplies,2017-11
4828,2,0.0,19.4656,69.52,66.42960000000012,3.0903999999998746,Normal Error,South,Office Supplies,2014-11
4829,3,0.0,1.6356,5.64,8.607019999999995,2.9670199999999953,Normal Error,South,Office Supplies,2014-11
4830,3,0.2,4.4772,13.776,27.422479999999986,13.646479999999986,Normal Error,East,Office Supplies,2016-05
4831,6,0.0,68.8464,245.88,241.7399000000001,4.140099999999904,Normal Error,Central,Office Supplies,2014-11
4832,3,0.0,9.8901,36.63,36.289700000000074,0.3402999999999281,Normal Error,Central,Office Supplies,2014-11
4833,2,0.0,5.8708,22.58,23.595639999999968,1.0156399999999692,Normal Error,Central,Office Supplies,2014-11
4834,3,0.0,5.8233,12.39,12.644580000000005,0.25458000000000425,Normal Error,Central,Office Supplies,2014-11
4835,5,0.2,13.473,39.92,110.80087999999982,70.88087999999982,Normal Error,West,Office Supplies,2017-10
4836,2,0.0,27.882,61.96,61.985800000000026,0.025800000000025136,Normal Error,West,Office Supplies,2017-10
4837,4,0.2,7.2268,19.936,21.06895999999998,1.1329599999999793,Normal Error,West,Office Supplies,2017-10
4838,2,0.7,-2.6586,3.798,3.6604800000000006,0.13751999999999942,Normal Error,East,Office Supplies,2017-06
4839,6,0.2,10.0572,27.744,31.79872000000002,4.054720000000021,Normal Error,East,Office Supplies,2017-06
4840,4,0.4,-34.3148,158.376,182.3411360000001,23.965136000000086,Normal Error,East,Technology,2017-06
4841,2,0.0,11.5836,27.58,72.15119999999997,44.571199999999976,Normal Error,South,Furniture,2017-11
4842,3,0.7,-4.0722,5.553,5.4933,0.05970000000000031,Normal Error,East,Office Supplies,2016-12
4843,5,0.2,-54.882,243.92,337.93553999999955,94.01553999999956,Normal Error,South,Office Supplies,2017-09
4844,4,0.0,0.2992,14.96,18.9064,3.9464000000000006,Normal Error,East,Office Supplies,2016-11
4845,2,0.2,2.245,7.184,7.617119999999999,0.43311999999999884,Normal Error,West,Office Supplies,2014-04
4846,3,0.2,3.6792,10.512,19.477739999999987,8.965739999999986,Normal Error,East,Office Supplies,2015-07
4847,5,0.2,19.797,263.96,203.12983999999963,60.83016000000035,Normal Error,West,Technology,2014-06
4848,11,0.2,17.908,71.632,100.74864,29.11663999999999,Normal Error,West,Office Supplies,2014-06
4849,1,0.2,0.8162,9.328,7.334399999999988,1.9936000000000114,Normal Error,West,Office Supplies,2014-06
4850,2,0.0,2.646,5.88,6.239619999999994,0.3596199999999943,Normal Error,West,Office Supplies,2014-09
4851,5,0.2,121.99,975.92,1082.7925599999994,106.87255999999945,Normal Error,West,Furniture,2014-09
4852,8,0.0,91.152,303.84,291.99160000000006,11.848399999999913,Normal Error,West,Office Supplies,2014-09
4853,6,0.0,19.4352,485.88,267.64120000000014,218.23879999999986,Normal Error,West,Office Supplies,2014-09
4854,3,0.0,4.5144,12.54,12.231699999999995,0.30830000000000446,Normal Error,West,Furniture,2014-12
4855,3,0.0,0.6258,8.94,16.712320000000016,7.7723200000000165,Normal Error,West,Office Supplies,2014-12
4856,3,0.0,4.4352,9.24,15.967400000000005,6.727400000000005,Normal Error,West,Furniture,2014-12
4857,3,0.2,24.5028,70.008,84.37703999999987,14.36903999999987,Normal Error,West,Office Supplies,2015-01
4858,4,0.0,38.024,77.6,81.77570000000011,4.17570000000012,Normal Error,West,Furniture,2015-01
4859,9,0.0,92.97,464.85,493.36249999999956,28.512499999999534,Normal Error,West,Furniture,2015-01
4860,7,0.2,1.0192,10.192,12.008999999999999,1.8169999999999984,Normal Error,Central,Office Supplies,2017-12
4861,2,0.0,843.1706,1793.98,1826.0807400000017,32.10074000000168,Normal Error,East,Office Supplies,2016-12
4862,6,0.2,265.4232,758.352,1257.4030999999993,499.05109999999934,Normal Error,Central,Technology,2014-04
