Sales,Quantity,Discount,Profit,Region,Category,Year,Month,YearMonth,Anomaly,AlertLevel
212.8,2,0.0,95.76,East,Technology,2017,9,2017-09,Normal,Normal
38.52,9,0.0,18.1044,East,Office Supplies,2017,9,2017-09,Normal,Normal
72.64,2,0.0,21.792,East,Technology,2017,9,2017-09,Normal,Normal
45.4,4,0.0,12.712,East,Office Supplies,2017,9,2017-09,Normal,Normal
13.76,2,0.0,6.3296,East,Office Supplies,2017,9,2017-09,Normal,Normal
80.991,1,0.1,8.0991,East,Furniture,2017,9,2017-09,Normal,Normal
11.784,3,0.2,3.9771,East,Office Supplies,2017,9,2017-09,Normal,Normal
4.36,2,0.0,1.7876,East,Office Supplies,2017,9,2017-09,Normal,Normal
2888.127,11,0.1,609.7157,East,Furniture,2017,9,2017-09,Anomaly,High Alert
1299.66,2,0.0,350.9082,East,Technology,2017,9,2017-09,Anomaly,High Alert
2254.41,5,0.1,375.735,East,Furniture,2017,9,2017-09,Anomaly,High Alert
104.85,3,0.0,28.3095,East,Technology,2017,9,2017-09,Normal,Normal
59.97,3,0.0,20.3898,East,Technology,2017,9,2017-09,Normal,Normal
314.532,2,0.4,-83.8752,East,Furniture,2017,8,2017-08,Normal,Normal
13.632,4,0.2,3.5784,South,Office Supplies,2015,6,2015-06,Normal,Normal
19.432,2,0.8,-49.5516,Central,Office Supplies,2014,12,2014-12,Normal,Normal
65.44,5,0.2,-8.18,Central,Technology,2014,12,2014-12,Normal,Normal
6.0,2,0.2,2.1,Central,Office Supplies,2016,9,2016-09,Normal,Normal
1.908,3,0.8,-3.2436,Central,Office Supplies,2016,9,2016-09,Normal,Normal
1474.802,7,0.3,-21.0686,East,Furniture,2016,11,2016-11,Normal,Normal
110.096,2,0.2,33.0288,East,Office Supplies,2016,11,2016-11,Normal,Normal
16.752,6,0.2,5.4444,East,Office Supplies,2016,11,2016-11,Normal,Normal
1537.074,9,0.3,0.0,East,Furniture,2016,11,2016-11,Anomaly,High Alert
449.372,2,0.3,-12.8392,East,Furniture,2016,11,2016-11,Normal,Normal
41.904,6,0.2,14.1426,West,Office Supplies,2016,3,2016-03,Normal,Normal
2279.96,4,0.0,592.7896,East,Technology,2016,11,2016-11,Anomaly,High Alert
14.94,3,0.0,6.8724,East,Office Supplies,2016,11,2016-11,Normal,Normal
191.976,3,0.2,19.1976,West,Technology,2017,9,2017-09,Normal,Normal
23.832,3,0.2,6.5538,West,Office Supplies,2017,9,2017-09,Normal,Normal
409.216,8,0.2,61.3824,West,Furniture,2017,9,2017-09,Normal,Normal
72.588,2,0.7,-128.2388,West,Furniture,2017,9,2017-09,Anomaly,High Alert
61.568,2,0.2,4.6176,Central,Office Supplies,2017,12,2017-12,Normal,Normal
20.96,4,0.2,6.812,Central,Office Supplies,2015,8,2015-08,Normal,Normal
44.75,5,0.0,8.5025,West,Technology,2017,6,2017-06,Normal,Normal
11.96,2,0.0,5.382,West,Office Supplies,2017,6,2017-06,Normal,Normal
3.912,1,0.2,1.2714,West,Office Supplies,2017,6,2017-06,Normal,Normal
327.996,6,0.1,54.666,East,Furniture,2016,3,2016-03,Normal,Normal
49.408,4,0.2,18.528,West,Office Supplies,2014,10,2014-10,Normal,Normal
53.25,3,0.0,20.7675,South,Technology,2017,3,2017-03,Normal,Normal
3.76,2,0.0,1.316,South,Office Supplies,2017,3,2017-03,Normal,Normal
767.214,14,0.1,161.9674,East,Furniture,2014,12,2014-12,Anomaly,High Alert
163.96,5,0.2,59.4355,South,Office Supplies,2017,9,2017-09,Normal,Normal
161.28,2,0.2,12.096,West,Furniture,2016,8,2016-08,Normal,Normal
192.8,4,0.0,55.912,West,Office Supplies,2016,11,2016-11,Normal,Normal
27.696,3,0.2,3.462,Central,Technology,2015,10,2015-10,Normal,Normal
73.164,6,0.8,-186.5682,Central,Office Supplies,2015,10,2015-10,Anomaly,High Alert
32.064,6,0.2,11.2224,South,Office Supplies,2016,10,2016-10,Normal,Normal
205.666,2,0.15,-12.098,West,Furniture,2014,3,2014-03,Normal,Normal
115.44,3,0.0,30.0144,West,Office Supplies,2015,4,2015-04,Normal,Normal
274.8,5,0.0,134.652,East,Office Supplies,2017,7,2017-07,Normal,Normal
195.64,4,0.0,3.9128,East,Office Supplies,2017,7,2017-07,Normal,Normal
257.98,2,0.0,74.8142,East,Technology,2017,7,2017-07,Normal,Normal
119.04,6,0.0,48.8064,East,Office Supplies,2017,7,2017-07,Normal,Normal
20.07,3,0.0,9.2322,Central,Office Supplies,2017,6,2017-06,Normal,Normal
11.76,4,0.0,3.1752,West,Office Supplies,2014,12,2014-12,Normal,Normal
11.76,4,0.0,3.1752,West,Office Supplies,2017,11,2017-11,Normal,Normal
40.736,2,0.2,14.7668,West,Office Supplies,2017,11,2017-11,Normal,Normal
201.584,2,0.2,12.599,West,Technology,2016,6,2016-06,Normal,Normal
340.704,6,0.2,-34.0704,West,Furniture,2017,12,2017-12,Normal,Normal
354.9,5,0.0,88.725,South,Furniture,2016,4,2016-04,Normal,Normal
1198.33,10,0.15,70.49,West,Furniture,2014,3,2014-03,Anomaly,High Alert
87.92,4,0.0,0.8792,West,Office Supplies,2017,7,2017-07,Normal,Normal
51.968,2,0.2,10.3936,East,Furniture,2017,4,2017-04,Normal,Normal
51.336,3,0.2,5.7753,East,Office Supplies,2017,4,2017-04,Normal,Normal
332.704,1,0.2,33.2704,East,Office Supplies,2017,4,2017-04,Normal,Normal
42.408,3,0.2,9.5418,East,Furniture,2017,4,2017-04,Normal,Normal
81.54,3,0.0,38.3238,Central,Office Supplies,2016,8,2016-08,Normal,Normal
167.28,12,0.0,23.4192,Central,Technology,2016,8,2016-08,Normal,Normal
772.68,4,0.0,108.1752,West,Office Supplies,2016,12,2016-12,Normal,Normal
323.976,3,0.2,28.3479,South,Technology,2014,3,2014-03,Normal,Normal
11.808,4,0.2,3.9852,South,Office Supplies,2014,3,2014-03,Normal,Normal
26.16,3,0.2,1.962,South,Office Supplies,2014,3,2014-03,Normal,Normal
33.57,5,0.7,-25.737,South,Office Supplies,2014,3,2014-03,Normal,Normal
4.992,3,0.2,1.3728,South,Furniture,2014,3,2014-03,Normal,Normal
20.016,3,0.2,5.5044,South,Furniture,2014,3,2014-03,Normal,Normal
170.24,2,0.2,53.2,South,Technology,2014,3,2014-03,Normal,Normal
117.456,3,0.2,44.046,Central,Office Supplies,2015,4,2015-04,Normal,Normal
22.96,2,0.0,11.2504,West,Office Supplies,2015,9,2015-09,Normal,Normal
13.36,2,0.0,6.4128,South,Office Supplies,2014,8,2014-08,Normal,Normal
34.248,3,0.2,11.5587,East,Office Supplies,2016,12,2016-12,Normal,Normal
3.52,2,0.0,1.0208,East,Office Supplies,2016,12,2016-12,Normal,Normal
26.7,5,0.0,12.549,Central,Office Supplies,2014,8,2014-08,Normal,Normal
21.2,2,0.0,9.116,Central,Technology,2014,8,2014-08,Normal,Normal
838.38,2,0.0,226.3626,Central,Office Supplies,2014,8,2014-08,Normal,Normal
1690.04,4,0.0,422.51,South,Furniture,2015,9,2015-09,Anomaly,High Alert
85.96,7,0.0,24.0688,South,Office Supplies,2015,9,2015-09,Normal,Normal
121.96,2,0.0,57.3212,South,Office Supplies,2015,9,2015-09,Normal,Normal
23.92,4,0.0,11.7208,South,Office Supplies,2015,9,2015-09,Normal,Normal
63.96,2,0.0,6.396,South,Office Supplies,2015,9,2015-09,Normal,Normal
629.95,5,0.0,176.386,South,Technology,2015,9,2015-09,Normal,Normal
113.73,3,0.0,32.9817,South,Technology,2015,9,2015-09,Normal,Normal
14.6,2,0.0,6.862,South,Office Supplies,2015,9,2015-09,Normal,Normal
887.84,8,0.0,17.7568,South,Office Supplies,2015,9,2015-09,Normal,Normal
403.92,5,0.2,25.245,West,Furniture,2016,12,2016-12,Normal,Normal
106.8,10,0.2,10.68,East,Office Supplies,2015,8,2015-08,Normal,Normal
70.95,3,0.0,20.5755,East,Office Supplies,2015,11,2015-11,Normal,Normal
34.944,6,0.2,11.7936,East,Office Supplies,2015,11,2015-11,Normal,Normal
119.04,6,0.0,35.712,East,Office Supplies,2015,11,2015-11,Normal,Normal
383.84,4,0.2,47.98,Central,Technology,2017,4,2017-04,Normal,Normal
799.56,9,0.0,207.8856,East,Furniture,2016,12,2016-12,Normal,Normal
31.44,3,0.0,8.4888,West,Office Supplies,2017,12,2017-12,Normal,Normal
25.92,5,0.2,9.072,Central,Office Supplies,2017,12,2017-12,Normal,Normal
6.33,5,0.8,-9.8115,Central,Office Supplies,2017,12,2017-12,Normal,Normal
75.88,5,0.2,26.558,Central,Office Supplies,2017,12,2017-12,Normal,Normal
329.988,2,0.4,-76.9972,East,Technology,2017,10,2017-10,Normal,Normal
71.376,3,0.2,-4.461,East,Office Supplies,2017,10,2017-10,Normal,Normal
63.77,7,0.0,28.6965,Central,Office Supplies,2015,11,2015-11,Normal,Normal
50.97,3,0.0,13.2522,Central,Technology,2015,11,2015-11,Normal,Normal
96.08,2,0.0,46.1184,Central,Office Supplies,2015,11,2015-11,Normal,Normal
1439.968,4,0.2,485.9892,Central,Technology,2015,4,2015-04,Anomaly,High Alert
43.56,3,0.2,-4.9005,Central,Technology,2015,4,2015-04,Normal,Normal
563.92,5,0.2,7.049,West,Furniture,2016,12,2016-12,Normal,Normal
235.152,8,0.4,-47.0304,East,Technology,2016,10,2016-10,Normal,Normal
7.712,2,0.2,1.7352,East,Furniture,2017,12,2017-12,Normal,Normal
51.016,7,0.2,15.9425,Central,Office Supplies,2016,10,2016-10,Normal,Normal
25.248,4,0.2,7.89,Central,Office Supplies,2016,10,2016-10,Normal,Normal
56.686,1,0.3,-14.5764,Central,Furniture,2016,10,2016-10,Normal,Normal
51.168,2,0.2,-6.396,East,Office Supplies,2017,9,2017-09,Normal,Normal
2793.528,9,0.2,942.8157,West,Office Supplies,2017,8,2017-08,Anomaly,High Alert
1000.02,7,0.0,290.0058,West,Office Supplies,2017,8,2017-08,Normal,Normal
65.94,3,0.0,22.4196,West,Furniture,2017,8,2017-08,Normal,Normal
18.24,3,0.0,9.12,West,Office Supplies,2017,11,2017-11,Normal,Normal
76.12,2,0.0,22.0748,West,Office Supplies,2017,11,2017-11,Normal,Normal
7.64,1,0.0,3.7436,West,Office Supplies,2014,10,2014-10,Normal,Normal
68.16,3,0.0,27.9456,East,Furniture,2015,11,2015-11,Normal,Normal
62.24,8,0.0,29.2528,East,Office Supplies,2015,11,2015-11,Normal,Normal
29.97,3,0.0,0.2997,South,Technology,2015,7,2015-07,Normal,Normal
125.7,6,0.0,35.196,Central,Technology,2016,10,2016-10,Normal,Normal
191.98,2,0.0,51.8346,Central,Technology,2016,10,2016-10,Normal,Normal
20.86,7,0.0,1.4602,Central,Office Supplies,2016,10,2016-10,Normal,Normal
56.7,9,0.0,26.082,West,Office Supplies,2017,9,2017-09,Normal,Normal
72.704,4,0.2,19.0848,South,Furniture,2017,12,2017-12,Normal,Normal
12.264,7,0.2,1.0731,South,Office Supplies,2017,12,2017-12,Normal,Normal
218.352,3,0.2,-54.588,South,Office Supplies,2017,12,2017-12,Normal,Normal
66.294,1,0.7,-103.8606,West,Furniture,2015,10,2015-10,Anomaly,High Alert
291.168,4,0.2,-14.5584,West,Furniture,2015,10,2015-10,Normal,Normal
88.776,3,0.2,7.7679,Central,Technology,2014,11,2014-11,Normal,Normal
110.376,4,0.4,-20.2356,East,Technology,2016,1,2016-01,Normal,Normal
55.176,3,0.2,15.8631,East,Technology,2016,1,2016-01,Normal,Normal
30.32,4,0.0,11.8248,Central,Office Supplies,2017,7,2017-07,Normal,Normal
177.568,2,0.2,8.8784,West,Furniture,2017,9,2017-09,Normal,Normal
19.44,3,0.0,9.3312,West,Office Supplies,2017,9,2017-09,Normal,Normal
71.28,11,0.0,34.2144,West,Office Supplies,2017,9,2017-09,Normal,Normal
1471.96,5,0.2,459.9875,West,Office Supplies,2017,9,2017-09,Anomaly,High Alert
79.96,5,0.2,-17.991,West,Technology,2017,9,2017-09,Normal,Normal
57.576,3,0.2,21.591,East,Office Supplies,2016,2,2016-02,Normal,Normal
26.336,4,0.2,9.2176,East,Office Supplies,2016,1,2016-01,Normal,Normal
166.5,3,0.0,21.645,West,Furniture,2015,12,2015-12,Normal,Normal
360.38,2,0.0,93.6988,West,Office Supplies,2015,12,2015-12,Normal,Normal
11.744,1,0.2,3.8168,West,Office Supplies,2016,10,2016-10,Normal,Normal
247.44,8,0.0,101.4504,East,Furniture,2017,5,2017-05,Normal,Normal
18.24,2,0.7,-14.592,South,Office Supplies,2014,12,2014-12,Normal,Normal
25.35,3,0.0,7.605,West,Office Supplies,2016,11,2016-11,Normal,Normal
119.04,6,0.0,30.9504,West,Office Supplies,2015,11,2015-11,Normal,Normal
22.14,3,0.0,6.4206,West,Furniture,2015,11,2015-11,Normal,Normal
13.98,2,0.0,6.0114,West,Technology,2015,11,2015-11,Normal,Normal
43.41,1,0.0,19.9686,Central,Office Supplies,2017,5,2017-05,Normal,Normal
6.24,3,0.0,2.6208,Central,Furniture,2017,5,2017-05,Normal,Normal
465.16,2,0.0,120.9416,Central,Office Supplies,2017,5,2017-05,Normal,Normal
7.98,1,0.0,3.99,Central,Office Supplies,2017,5,2017-05,Normal,Normal
2.394,1,0.8,-6.3441,Central,Office Supplies,2014,12,2014-12,Normal,Normal
58.32,9,0.0,27.9936,South,Office Supplies,2014,4,2014-04,Normal,Normal
200.97,3,0.0,50.2425,South,Technology,2014,4,2014-04,Normal,Normal
21.36,8,0.0,8.1168,South,Furniture,2015,9,2015-09,Normal,Normal
9.856,4,0.2,3.4496,Central,Office Supplies,2017,9,2017-09,Normal,Normal
3.444,1,0.7,-2.5256,South,Office Supplies,2015,9,2015-09,Normal,Normal
384.592,2,0.2,-81.7258,East,Office Supplies,2017,11,2017-11,Normal,Normal
22.92,3,0.0,11.2308,East,Office Supplies,2015,3,2015-03,Normal,Normal
11.36,4,0.0,5.5664,Central,Office Supplies,2015,8,2015-08,Normal,Normal
14.592,3,0.2,4.9248,West,Office Supplies,2015,5,2015-05,Normal,Normal
41.4,4,0.0,19.872,East,Office Supplies,2017,7,2017-07,Normal,Normal
442.372,7,0.8,-729.9138,Central,Office Supplies,2016,9,2016-09,Anomaly,High Alert
34.5,3,0.0,15.525,South,Office Supplies,2017,5,2017-05,Normal,Normal
28.85,5,0.0,14.425,Central,Office Supplies,2016,10,2016-10,Normal,Normal
3.488,2,0.2,1.1772,South,Office Supplies,2014,11,2014-11,Normal,Normal
143.856,9,0.2,48.5514,South,Office Supplies,2014,11,2014-11,Normal,Normal
311.98,2,0.0,93.594,East,Technology,2015,10,2015-10,Normal,Normal
22.45,5,0.0,10.327,East,Office Supplies,2015,10,2015-10,Normal,Normal
39.992,1,0.2,-7.9984,West,Technology,2017,12,2017-12,Normal,Normal
1159.056,9,0.2,43.4646,West,Furniture,2017,12,2017-12,Normal,Normal
179.9,5,0.0,44.975,West,Office Supplies,2017,12,2017-12,Normal,Normal
116.312,7,0.2,23.2624,Central,Technology,2017,12,2017-12,Normal,Normal
12.42,3,0.0,4.4712,West,Furniture,2016,7,2016-07,Normal,Normal
428.4,3,0.0,89.964,West,Technology,2016,7,2016-07,Normal,Normal
24.75,5,0.0,10.89,West,Furniture,2016,7,2016-07,Normal,Normal
87.71,7,0.0,41.2237,West,Office Supplies,2016,7,2016-07,Normal,Normal
69.52,2,0.0,17.38,West,Office Supplies,2016,7,2016-07,Normal,Normal
20.784,2,0.2,-4.6764,West,Technology,2016,7,2016-07,Normal,Normal
12.816,3,0.2,4.1652,West,Office Supplies,2016,7,2016-07,Normal,Normal
5.904,2,0.2,1.9926,East,Office Supplies,2017,5,2017-05,Normal,Normal
63.824,2,0.2,9.5736,East,Furniture,2015,11,2015-11,Normal,Normal
141.552,3,0.2,-26.541,East,Office Supplies,2015,11,2015-11,Normal,Normal
304.9,5,0.0,143.303,West,Office Supplies,2016,9,2016-09,Normal,Normal
563.24,5,0.2,56.324,West,Furniture,2016,9,2016-09,Normal,Normal
661.176,2,0.4,-231.4116,East,Furniture,2016,10,2016-10,Anomaly,High Alert
239.976,3,0.2,17.9982,South,Technology,2016,10,2016-10,Normal,Normal
502.488,3,0.2,-87.9354,West,Furniture,2014,7,2014-07,Normal,Normal
196.704,6,0.2,68.8464,West,Office Supplies,2014,7,2014-07,Normal,Normal
915.136,4,0.2,102.9528,West,Furniture,2015,3,2015-03,Normal,Normal
327.76,8,0.0,91.7728,West,Furniture,2015,3,2015-03,Normal,Normal
701.96,2,0.0,168.4704,South,Furniture,2017,12,2017-12,Normal,Normal
88.776,3,0.2,7.7679,West,Technology,2015,4,2015-04,Normal,Normal
64.14,3,0.0,16.6764,West,Office Supplies,2015,4,2015-04,Normal,Normal
33.552,1,0.2,12.582,East,Office Supplies,2014,9,2014-09,Normal,Normal
1737.18,6,0.0,503.7822,East,Office Supplies,2014,12,2014-12,Anomaly,High Alert
704.25,5,0.0,84.51,East,Office Supplies,2014,12,2014-12,Normal,Normal
141.76,4,0.0,66.6272,East,Office Supplies,2014,12,2014-12,Normal,Normal
36.36,3,0.2,12.2715,West,Office Supplies,2014,10,2014-10,Normal,Normal
25.83,3,0.0,9.5571,West,Furniture,2017,11,2017-11,Normal,Normal
24.588,3,0.8,-38.1114,Central,Office Supplies,2014,6,2014-06,Normal,Normal
13.984,2,0.2,4.7196,Central,Office Supplies,2014,6,2014-06,Normal,Normal
195.96,5,0.2,19.596,Central,Technology,2017,11,2017-11,Normal,Normal
74.352,3,0.2,23.235,Central,Office Supplies,2017,6,2017-06,Normal,Normal
6.68,1,0.0,3.2064,East,Office Supplies,2017,5,2017-05,Normal,Normal
17.584,7,0.2,-4.1762,West,Office Supplies,2016,11,2016-11,Normal,Normal
104.784,1,0.2,-14.4078,West,Furniture,2016,11,2016-11,Normal,Normal
47.952,3,0.2,16.7832,West,Office Supplies,2016,11,2016-11,Normal,Normal
650.352,3,0.2,-97.5528,West,Furniture,2016,11,2016-11,Normal,Normal
629.184,8,0.2,228.0792,West,Office Supplies,2016,11,2016-11,Normal,Normal
15.176,1,0.2,5.3116,West,Office Supplies,2016,11,2016-11,Normal,Normal
127.95,3,0.0,21.7515,West,Furniture,2014,9,2014-09,Normal,Normal
579.51,3,0.0,81.1314,East,Office Supplies,2017,2,2017-02,Normal,Normal
14.99,1,0.0,7.3451,East,Technology,2017,2,2017-02,Normal,Normal
151.92,4,0.0,45.576,Central,Office Supplies,2014,11,2014-11,Normal,Normal
196.62,2,0.0,96.3438,Central,Office Supplies,2014,11,2014-11,Normal,Normal
144.12,3,0.0,69.1776,Central,Office Supplies,2014,11,2014-11,Normal,Normal
15.96,2,0.0,7.98,Central,Office Supplies,2014,11,2014-11,Normal,Normal
39.96,5,0.2,3.4965,West,Technology,2017,11,2017-11,Normal,Normal
34.08,6,0.0,15.336,West,Office Supplies,2017,11,2017-11,Normal,Normal
10.368,2,0.2,3.6288,South,Office Supplies,2017,9,2017-09,Normal,Normal
7.752,3,0.2,2.8101,East,Office Supplies,2014,10,2014-10,Normal,Normal
15.28,2,0.0,7.4872,Central,Office Supplies,2014,6,2014-06,Normal,Normal
65.97,3,0.0,31.0059,East,Technology,2014,6,2014-06,Normal,Normal
33.4,5,0.0,16.032,West,Office Supplies,2015,10,2015-10,Normal,Normal
210.84,4,0.0,103.3116,West,Office Supplies,2015,10,2015-10,Normal,Normal
13.98,1,0.0,4.0542,Central,Office Supplies,2014,1,2014-01,Normal,Normal
272.94,3,0.0,30.0234,Central,Furniture,2014,1,2014-01,Normal,Normal
19.05,5,0.0,8.9535,Central,Office Supplies,2014,1,2014-01,Normal,Normal
247.716,4,0.1,93.5816,Central,Office Supplies,2014,1,2014-01,Normal,Normal
66.58,2,0.0,15.9792,Central,Office Supplies,2014,1,2014-01,Normal,Normal
43.92,3,0.0,12.7368,Central,Office Supplies,2014,1,2014-01,Normal,Normal
14.73,3,0.0,4.8609,Central,Furniture,2014,1,2014-01,Normal,Normal
29.7,5,0.0,13.365,Central,Office Supplies,2014,1,2014-01,Normal,Normal
49.12,4,0.0,23.0864,East,Office Supplies,2014,7,2014-07,Normal,Normal
18.28,5,0.2,6.398,East,Office Supplies,2014,7,2014-07,Normal,Normal
47.04,4,0.0,15.9936,West,Furniture,2016,8,2016-08,Normal,Normal
339.96,5,0.2,42.495,West,Technology,2016,8,2016-08,Normal,Normal
87.8,4,0.0,43.9,East,Technology,2017,10,2017-10,Normal,Normal
221.382,2,0.1,2.4598,East,Furniture,2017,10,2017-10,Normal,Normal
5199.96,4,0.0,1351.9896,East,Technology,2017,10,2017-10,Anomaly,High Alert
156.512,4,0.2,-35.2152,East,Office Supplies,2016,12,2016-12,Normal,Normal
119.85,3,0.0,52.734,East,Technology,2015,3,2015-03,Normal,Normal
30.44,2,0.0,14.9156,East,Office Supplies,2015,3,2015-03,Normal,Normal
69.28,2,0.0,33.2544,East,Office Supplies,2015,3,2015-03,Normal,Normal
587.97,3,0.0,170.5113,East,Technology,2015,3,2015-03,Normal,Normal
24.55,5,0.0,12.0295,East,Office Supplies,2017,10,2017-10,Normal,Normal
12.176,1,0.2,4.4138,West,Office Supplies,2015,5,2015-05,Normal,Normal
37.32,3,0.0,10.4496,West,Office Supplies,2015,5,2015-05,Normal,Normal
35.06,2,0.0,10.518,West,Office Supplies,2015,5,2015-05,Normal,Normal
108.4,5,0.6,-105.69,Central,Furniture,2017,9,2017-09,Normal,Normal
361.376,2,0.2,27.1032,South,Technology,2017,11,2017-11,Normal,Normal
2.412,1,0.7,-2.01,East,Office Supplies,2015,9,2015-09,Normal,Normal
8.39,1,0.0,2.0975,East,Office Supplies,2015,9,2015-09,Normal,Normal
337.98,2,0.0,101.394,East,Technology,2015,9,2015-09,Normal,Normal
83.92,5,0.2,-13.637,East,Office Supplies,2014,10,2014-10,Normal,Normal
19.68,5,0.2,6.888,West,Office Supplies,2017,1,2017-01,Normal,Normal
25.92,4,0.0,12.4416,West,Office Supplies,2017,1,2017-01,Normal,Normal
6.48,1,0.0,3.1104,West,Office Supplies,2017,1,2017-01,Normal,Normal
86.352,6,0.2,8.6352,West,Technology,2017,1,2017-01,Normal,Normal
56.3,2,0.0,15.764,West,Office Supplies,2015,12,2015-12,Normal,Normal
51.016,7,0.2,8.2901,West,Office Supplies,2014,11,2014-11,Normal,Normal
150.8,5,0.2,56.55,West,Office Supplies,2017,11,2017-11,Normal,Normal
1039.992,1,0.2,103.9992,West,Technology,2017,11,2017-11,Normal,Normal
51.84,8,0.0,24.8832,West,Office Supplies,2017,11,2017-11,Normal,Normal
41.22,1,0.0,11.1294,East,Technology,2017,4,2017-04,Normal,Normal
240.37,1,0.0,7.2111,East,Office Supplies,2017,4,2017-04,Normal,Normal
119.02,2,0.0,33.3256,East,Technology,2017,4,2017-04,Normal,Normal
133.12,5,0.2,49.92,West,Office Supplies,2017,5,2017-05,Normal,Normal
38.08,5,0.6,-29.512,Central,Furniture,2016,10,2016-10,Normal,Normal
113.568,2,0.2,12.7764,East,Furniture,2016,11,2016-11,Normal,Normal
83.92,4,0.0,21.8192,East,Furniture,2017,10,2017-10,Normal,Normal
6.63,3,0.0,3.1161,East,Office Supplies,2017,10,2017-10,Normal,Normal
371.97,3,0.0,66.9546,East,Technology,2017,10,2017-10,Normal,Normal
561.584,2,0.2,70.198,South,Furniture,2014,4,2014-04,Normal,Normal
99.92,5,0.2,-1.249,South,Office Supplies,2014,4,2014-04,Normal,Normal
4.928,2,0.2,1.7248,East,Office Supplies,2016,10,2016-10,Normal,Normal
14.76,2,0.0,4.2804,West,Furniture,2016,12,2016-12,Normal,Normal
99.99,1,0.0,41.9958,East,Technology,2017,4,2017-04,Normal,Normal
286.15,5,0.0,71.5375,East,Office Supplies,2017,4,2017-04,Normal,Normal
49.792,8,0.2,-11.8256,West,Office Supplies,2014,4,2014-04,Normal,Normal
299.975,5,0.5,-167.986,East,Furniture,2016,3,2016-03,Normal,Normal
158.376,4,0.4,-36.9544,East,Technology,2016,3,2016-03,Normal,Normal
32.784,4,0.8,-52.4544,Central,Office Supplies,2017,1,2017-01,Normal,Normal
47.984,2,0.2,14.3952,Central,Technology,2017,1,2017-01,Normal,Normal
62.592,8,0.2,13.3008,Central,Technology,2017,1,2017-01,Normal,Normal
4.276,1,0.8,-6.6278,Central,Office Supplies,2017,1,2017-01,Normal,Normal
10.56,2,0.0,4.752,Central,Office Supplies,2014,1,2014-01,Normal,Normal
229.94,2,0.0,6.8982,Central,Office Supplies,2014,1,2014-01,Normal,Normal
311.15,5,0.0,146.2405,South,Office Supplies,2015,2,2015-02,Normal,Normal
12.96,2,0.0,6.3504,South,Office Supplies,2015,2,2015-02,Normal,Normal
14.62,2,0.0,6.7252,East,Office Supplies,2016,12,2016-12,Normal,Normal
5.76,2,0.0,2.8224,East,Office Supplies,2016,12,2016-12,Normal,Normal
21.48,6,0.0,10.5252,East,Office Supplies,2016,12,2016-12,Normal,Normal
396.92,4,0.0,198.46,East,Furniture,2016,12,2016-12,Normal,Normal
17.15,1,0.0,4.6305,East,Office Supplies,2016,12,2016-12,Normal,Normal
23.12,2,0.2,7.803,East,Office Supplies,2016,12,2016-12,Normal,Normal
5.248,2,0.2,0.5904,Central,Office Supplies,2017,10,2017-10,Normal,Normal
824.95,5,0.0,247.485,East,Technology,2017,8,2017-08,Normal,Normal
24.64,8,0.0,11.8272,East,Office Supplies,2017,8,2017-08,Normal,Normal
227.88,6,0.0,68.364,East,Office Supplies,2017,8,2017-08,Normal,Normal
241.96,2,0.0,33.8744,South,Furniture,2017,5,2017-05,Normal,Normal
3.89,1,0.0,1.8672,South,Office Supplies,2017,5,2017-05,Normal,Normal
8.01,3,0.0,3.0438,South,Furniture,2017,5,2017-05,Normal,Normal
